Time resolution is 1 ps
clock_counter=       1300, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1301, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1302, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1303, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1304, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1305, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1306, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1307, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1308, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1309, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1310, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1311, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1312, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1313, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1314, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1315, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1316, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1317, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1318, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1319, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1320, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1321, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1322, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1323, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1324, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1325, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1326, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1327, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1328, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1329, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1330, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1331, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1332, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1333, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1334, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1335, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1336, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1337, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1338, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1339, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1340, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1341, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1342, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1343, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1344, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1345, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1346, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1347, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1348, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1349, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1350, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1351, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1352, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1353, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1354, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1355, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1356, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1357, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1358, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1359, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1360, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1361, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1362, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1363, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1364, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1365, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1366, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1367, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1368, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1369, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1370, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1371, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1372, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1373, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1374, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1375, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1376, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1377, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1378, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1379, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1380, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1381, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1382, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1383, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1384, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1385, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1386, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1387, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1388, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1389, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1390, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1391, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1392, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1393, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1394, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1395, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1396, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1397, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1398, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1399, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1400, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1401, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1402, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1403, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1404, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1405, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1406, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1407, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1408, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1409, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1410, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1411, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1412, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1413, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1414, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1415, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1416, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1417, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1418, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1419, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1420, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1421, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1422, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1423, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1424, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1425, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1426, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1427, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1428, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1429, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1430, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1431, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1432, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1433, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1434, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1435, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1436, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1437, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1438, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1439, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1440, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1441, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1442, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1443, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1444, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1445, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1446, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1447, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1448, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1449, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1450, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1451, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1452, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1453, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1454, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1455, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1456, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1457, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1458, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1459, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1460, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1461, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1462, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1463, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1464, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1465, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1466, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1467, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1468, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1469, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1470, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1471, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1472, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1473, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1474, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1475, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1476, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1477, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1478, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1479, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1480, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1481, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1482, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1483, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1484, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1485, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1486, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1487, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1488, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1489, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1490, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1491, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1492, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1493, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1494, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1495, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1496, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1497, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1498, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1499, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1500, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1501, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1502, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1503, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1504, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1505, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1506, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1507, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1508, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1509, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1510, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
clock_counter=       1511, di_re=xxxxxxxxxxxxxx, do_re=00000000000000, do_im=00000000000000
